안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
31180-SS-01842-02,시도,,신장동로,3,1,5,23.5,,경기도 하남시 신장동 549,37.5433653,127.2181402,4,427,,해제,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01842-01,시도,,신장동로,3,1,5,23.5,,경기도 하남시 신장동 549,37.5433653,127.2181402,4,427,,해제,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01841-02,시도,,신장동로,3,1,5,22,,경기도 하남시 신장동 603,37.5435032,127.2178719,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01841-01,시도,,신장동로,3,1,5,22,,경기도 하남시 신장동 603,37.5435032,127.2178719,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01840-06,시도,,덕풍공원로,3,2,2,11.5,경기도 하남시 덕풍공원로 23,경기도 하남시 덕풍동 357-66,37.5410663,127.1985682,2,211,,진입금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01840-05,시도,,덕풍공원로,3,2,2,11.5,경기도 하남시 덕풍공원로 23,경기도 하남시 덕풍동 357-66,37.5410663,127.1985682,2,213,,우회전 금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01840-04,시도,,덕풍공원로,3,2,2,11.5,경기도 하남시 덕풍공원로 23,경기도 하남시 덕풍동 357-66,37.5410663,127.1985682,2,226,,서행,2,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01840-03,시도,,덕풍공원로,3,2,2,11.5,경기도 하남시 덕풍공원로 23,경기도 하남시 덕풍동 357-66,37.5410663,127.1985682,1,129,,과속방지턱,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01840-02,시도,,덕풍공원로,3,2,2,11.5,경기도 하남시 덕풍공원로 23,경기도 하남시 덕풍동 357-66,37.5410663,127.1985682,4,428,,견인지역,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01840-01,시도,,덕풍공원로,3,2,2,11.5,경기도 하남시 덕풍공원로 23,경기도 하남시 덕풍동 357-66,37.5410663,127.1985682,2,218,,정차/주차금지,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01839-02,시도,,신장동로,3,1,5,22,,경기도 하남시 신장동 549,37.5433436,127.2177186,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01839-01,시도,,신장동로,3,1,5,22,,경기도 하남시 신장동 549,37.5433436,127.2177186,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01838-02,시도,,신장동로,3,1,5,22,,경기도 하남시 신장동 600-1,37.543497,127.217572,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01838-01,시도,,신장동로,3,1,5,22,,경기도 하남시 신장동 600-1,37.543497,127.217572,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01837-05,시도,,덕풍공원로,3,1,2,11.5,,경기도 하남시 덕풍동 357-66,37.5411272,127.1985373,4,429,30,어린이 보호구역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01837-04,시도,,덕풍공원로,3,1,2,11.5,,경기도 하남시 덕풍동 357-66,37.5411272,127.1985373,4,425,,거리,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01837-03,시도,,덕풍공원로,3,1,2,11.5,,경기도 하남시 덕풍동 357-66,37.5411272,127.1985373,2,224,30,최고속도제한,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01837-02,시도,,덕풍공원로,3,1,2,11.5,,경기도 하남시 덕풍동 357-66,37.5411272,127.1985373,1,129,,과속방지턱,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01837-01,시도,,덕풍공원로,3,1,2,11.5,,경기도 하남시 덕풍동 357-66,37.5411272,127.1985373,4,429,30,어린이 보호구역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01836-02,시도,,덕풍천서로,3,1,3,17.4,,경기도 하남시 신장동 540,37.5424634,127.216197,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01836-01,시도,,덕풍천서로,3,1,3,17.4,,경기도 하남시 신장동 540,37.5424634,127.216197,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01835-01,시도,,덕풍천서로,3,1,3,17.4,,경기도 하남시 신장동 540,37.5425107,127.2161943,4,429,30,어린이 보호구역,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01834-02,시도,,덕풍천동로,3,2,3,17.1,,경기도 하남시 신장동 547,37.5427694,127.2164016,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01834-01,시도,,덕풍천동로,3,2,3,17.1,,경기도 하남시 신장동 547,37.5427694,127.2164016,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01833-01,시도,,덕풍천동로,3,2,1,6.6,,경기도 하남시 신장동 547,37.542036,127.2170911,2,213,,우회전 금지,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01832-01,시도,,덕풍천동로,3,1,3,17.1,,경기도 하남시 신장동 547,37.5428234,127.2164074,4,429,30,어린이 보호구역,2,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01831-02,시도,,덕풍천서로,3,1,3,17.1,경기도 하남시 하남대로802번길 111,경기도 하남시 신장동 560,37.5427382,127.216195,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01831-01,시도,,덕풍천서로,3,1,3,17.1,경기도 하남시 하남대로802번길 111,경기도 하남시 신장동 560,37.5427382,127.216195,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01830-02,시도,,덕풍천서로,3,1,3,17.1,,경기도 하남시 신장동 540,37.5432157,127.2162076,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01859-01,시도,,더우개로,3,1,4,21,,경기도 하남시 신장동 607,37.5448693,127.2209466,2,224,30,최고속도제한,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01858-02,시도,,신장동로140번길,3,2,1,7.9,경기도 하남시 신장동로140번길 34,경기도 하남시 신장동 90-47,37.5430989,127.2209287,2,228,,양보,1,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01858-01,시도,,신장동로140번길,3,2,1,7.9,경기도 하남시 신장동로140번길 34,경기도 하남시 신장동 90-47,37.5430989,127.2209287,3,304,,회전교차로,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01857-03,시도,,더우개로,3,1,4,20.3,,경기도 하남시 신장동 90-47,37.5433647,127.2209097,4,425,,거리,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01857-02,시도,,더우개로,3,1,4,20.3,,경기도 하남시 신장동 90-47,37.5433647,127.2209097,4,429,,어린이 보호구역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01857-01,시도,,더우개로,3,1,4,20.3,,경기도 하남시 신장동 90-47,37.5433647,127.2209097,2,224,30,최고속도제한,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01856-02,시도,,더우개로,3,1,4,20.3,,경기도 하남시 신장동 90-47,37.5434368,127.2209127,1,119,,우측차로 없어짐,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01856-01,시도,,더우개로,3,1,4,20.3,,경기도 하남시 신장동 90-47,37.5434368,127.2209127,1,109,,회전형교차로,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01855-02,시도,,신장동로,3,1,4,23.5,,경기도 하남시 신장동 622,37.5434797,127.2220585,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01855-01,시도,,신장동로,3,1,4,23.5,,경기도 하남시 신장동 622,37.5434797,127.2220585,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01854-02,시도,,신장동로,3,1,5,23,,경기도 하남시 신장동 621,37.5435429,127.2207687,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01854-01,시도,,신장동로,3,1,5,23,,경기도 하남시 신장동 621,37.5435429,127.2207687,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01853-02,시도,,신장동로,3,1,5,23,,경기도 하남시 신장동 621,37.5436582,127.2205682,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01853-01,시도,,신장동로,3,1,5,23,,경기도 하남시 신장동 621,37.5436582,127.2205682,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01852-02,시도,,신장동로,3,1,5,23,,경기도 하남시 신장동 621,37.5435303,127.2203048,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01852-01,시도,,신장동로,3,1,5,23,,경기도 하남시 신장동 621,37.5435303,127.2203048,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01851-02,시도,,신장동로,3,1,6,25,,경기도 하남시 신장동 621,37.5436499,127.2201609,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01851-01,시도,,신장동로,3,1,6,25,,경기도 하남시 신장동 621,37.5436499,127.2201609,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01850-01,시도,,신장동로,3,1,6,26.5,,경기도 하남시 신장동 622,37.5433393,127.2224457,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01849-02,시도,,신장동로,3,2,6,25,,경기도 하남시 신장동 621,37.5436438,127.2198185,4,407,,신호등화 상태,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01849-01,시도,,신장동로,3,2,6,25,,경기도 하남시 신장동 621,37.5436438,127.2198185,3,329,,비보호 좌회전,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01848-01,시도,,신장동로,3,1,7,28,,경기도 하남시 신장동 621,37.5435166,127.2191958,3,322,,횡단보도,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01847-01,시도,,신장동로,3,2,6,22,,경기도 하남시 신장동 621,37.5435456,127.2192977,3,308,,직진 및 우회전,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01846-02,시도,,신장동로,3,1,7,28,,경기도 하남시 신장동 621,37.5436634,127.2189586,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01846-01,시도,,신장동로,3,1,7,28,,경기도 하남시 신장동 621,37.5436634,127.2189586,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01845-02,시도,,신장동로,3,1,6,25,,경기도 하남시 신장동 621,37.5434859,127.2187063,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01845-01,시도,,신장동로,3,1,6,25,,경기도 하남시 신장동 621,37.5434859,127.2187063,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01844-02,시도,,신장동로,3,1,5,25,,경기도 하남시 신장동 549,37.5434144,127.2184345,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01844-01,시도,,신장동로,3,1,5,25,,경기도 하남시 신장동 549,37.5434144,127.2184345,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01843-01,시도,,신장동로,3,1,5,23.5,,경기도 하남시 신장동 603,37.5435206,127.2182142,4,429,30,어린이 보호구역,2,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01873-01,시도,,신장1로,3,1,2,10.9,,경기도 하남시 신장동 437-14,37.5373761,127.2093342,2,214,,좌회전 금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01872-03,시도,,덕산로,3,2,4,18.9,,경기도 하남시 덕풍동 540-16,37.5324511,127.1982074,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01872-02,시도,,덕산로,3,2,4,18.9,,경기도 하남시 덕풍동 540-16,37.5324511,127.1982074,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01872-01,시도,,덕산로,3,2,4,18.9,,경기도 하남시 덕풍동 540-16,37.5324511,127.1982074,3,329,,비보호 좌회전,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01871-02,시도,,덕산로,3,1,4,16.9,,경기도 하남시 덕풍동 537-11,37.5326108,127.1983436,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01871-01,시도,,덕산로,3,1,4,16.9,,경기도 하남시 덕풍동 537-11,37.5326108,127.1983436,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01870-02,시도,,덕산로,3,1,4,16.9,,경기도 하남시 덕풍동 540-16,37.5326061,127.1984284,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01870-01,시도,,덕산로,3,1,4,16.9,,경기도 하남시 덕풍동 540-16,37.5326061,127.1984284,1,140,,위험,3,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01869-04,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 617,37.5434368,127.2256567,3,317,,자전거 및 보행자 통행구분,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01869-03,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 617,37.5434368,127.2256567,3,317,,자전거 및 보행자 통행구분,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01869-02,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 617,37.5434368,127.2256567,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01869-01,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 617,37.5434368,127.2256567,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01868-01,시도,,덕산로,3,1,4,17.2,,경기도 하남시 덕풍동 537-1,37.5325392,127.1994125,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01867-01,시도,,덕산로,3,1,4,16.9,,경기도 하남시 덕풍동 534-13,37.5323807,127.1998958,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01866-02,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 619,37.5429706,127.2256044,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01866-01,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 619,37.5429706,127.2256044,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01865-02,시도,,더우개로,3,1,4,21,,경기도 하남시 신장동 608,37.5439657,127.2211278,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01865-01,시도,,더우개로,3,1,4,21,,경기도 하남시 신장동 608,37.5439657,127.2211278,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01864-02,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 617,37.542935,127.2254034,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01864-01,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 617,37.542935,127.2254034,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01863-04,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 617,37.5425974,127.2252299,3,317,,자전거 및 보행자 통행구분,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01863-03,시도,,미사대로760번길,3,1,4,18.9,,경기도 하남시 신장동 617,37.5425974,127.2252299,3,317,,자전거 및 보행자 통행구분,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
